"","X","Year","Movement_type","Team_previous_season","Team","Players"
"21952",21952,1995,"Draft","Louisville","Was",1
"21953",21953,1995,"Draft","Maryland","Det",1
"21954",21954,1995,"Draft","Maryland","TB",1
"21955",21955,1995,"Draft","Massachusetts","Rhe",1
"21956",21956,1995,"Draft","Memphis","Buf",1
"21957",21957,1995,"Draft","Memphis","Det",1
"21958",21958,1995,"Draft","Memphis","Hou",1
"21959",21959,1995,"Draft","Miami","Ams",2
"21960",21960,1995,"Draft","Miami","Ari",1
"21961",21961,1995,"Draft","Miami","Chi",2
"21962",21962,1995,"Draft","Miami","Ind",1
"21963",21963,1995,"Draft","Miami","Min",1
"21964",21964,1995,"Draft","Miami","Phi",1
"21965",21965,1995,"Draft","Miami","Sco",1
"21966",21966,1995,"Draft","Miami","TB",1
"21967",21967,1995,"Draft","Miami","Was",1
"21968",21968,1995,"Draft","Michigan","Buf",1
"21969",21969,1995,"Draft","Michigan","Cle",1
"21970",21970,1995,"Draft","Michigan","Ind",1
"21971",21971,1995,"Draft","Michigan","KC",1
"21972",21972,1995,"Draft","Michigan","NE",1
"21973",21973,1995,"Draft","Michigan","NYG",1
"21974",21974,1995,"Draft","Michigan","Oak",1
"21975",21975,1995,"Draft","Michigan State","Fra",1
"21976",21976,1995,"Draft","Michigan State","Jax",1
"21977",21977,1995,"Draft","Michigan State","Pit",1
"21978",21978,1995,"Draft","Michigan State","Rhe",1
"21979",21979,1995,"Draft","Middlesex University (England)","Lon",1
"21980",21980,1995,"Draft","Minnesota","Mia",1
"21981",21981,1995,"Draft","Mississippi","Atl",1
"21982",21982,1995,"Draft","Mississippi","Dal",1
"21983",21983,1995,"Draft","Mississippi","Fra",1
"21984",21984,1995,"Draft","Mississippi","Mia",1
"21985",21985,1995,"Draft","Mississippi College","Fra",1
"21986",21986,1995,"Draft","Mississippi State","Ari",1
"21987",21987,1995,"Draft","Mississippi State","Bar",1
"21988",21988,1995,"Draft","Mississippi State","Dal",1
"21989",21989,1995,"Draft","Mississippi State","NYJ",1
"21990",21990,1995,"Draft","Mississippi State","Phi",1
"21991",21991,1995,"Draft","Mississippi State","Stl",1
"21992",21992,1995,"Draft","Missouri","Fra",1
"21993",21993,1995,"Draft","Missouri Southern State","Den",1
"21994",21994,1995,"Draft","Montana","Ams",1
"21995",21995,1995,"Draft","Montana","NYG",1
"21996",21996,1995,"Draft","Morningside College","Dal",1
"21997",21997,1995,"Draft","Mount Union","Lon",1
"21998",21998,1995,"Draft","Navy","Det",1
"21999",21999,1995,"Draft","Navy","GB",1
"22000",22000,1995,"Draft","Nebraska","Ams",1
"22001",22001,1995,"Draft","Nebraska","Det",1
"22002",22002,1995,"Draft","Nebraska","NYG",1
"22003",22003,1995,"Draft","Nebraska","Pit",2
"22004",22004,1995,"Draft","Nebraska","Stl",2
"22005",22005,1995,"Draft","New Mexico","Ari",1
"22006",22006,1995,"Draft","New Mexico","Det",1
"22007",22007,1995,"Draft","New Mexico State","Rhe",1
"22008",22008,1995,"Draft","Nicholls State","Was",1
"22009",22009,1995,"Draft","North Carolina","Bar",1
"22010",22010,1995,"Draft","North Carolina","Chi",1
"22011",22011,1995,"Draft","North Carolina","Dal",1
"22012",22012,1995,"Draft","North Carolina","GB",2
"22013",22013,1995,"Draft","North Carolina","Mia",1
"22014",22014,1995,"Draft","North Carolina","Min",1
"22015",22015,1995,"Draft","North Carolina","NE",1
"22016",22016,1995,"Draft","North Carolina","NYJ",1
"22017",22017,1995,"Draft","North Carolina","Oak",1
"22018",22018,1995,"Draft","North Carolina","Pit",1
"22019",22019,1995,"Draft","North Carolina A&T","Ams",1
"22020",22020,1995,"Draft","North Carolina State","Buf",1
"22021",22021,1995,"Draft","Northeast Louisiana","Bar",1
"22022",22022,1995,"Draft","Northeast Louisiana","Car",1
"22023",22023,1995,"Draft","Northeast Louisiana","Ind",1
"22024",22024,1995,"Draft","Northeast Louisiana","Rhe",1
"22025",22025,1995,"Draft","Northeastern Oklahoma","Sco",1
"22026",22026,1995,"Draft","Northern Arizona","Ams",1
"22027",22027,1995,"Draft","Northern Michigan","Sco",1
"22028",22028,1995,"Draft","Northwestern","Hou",1
"22029",22029,1995,"Draft","Northwestern","NYJ",1
"22030",22030,1995,"Draft","Notre Dame","Ari",1
"22031",22031,1995,"Draft","Notre Dame","Fra",1
"22032",22032,1995,"Draft","Notre Dame","GB",1
"22033",22033,1995,"Draft","Notre Dame","Jax",1
"22034",22034,1995,"Draft","Notre Dame","Lon",2
"22035",22035,1995,"Draft","Notre Dame","Min",1
"22036",22036,1995,"Draft","Notre Dame","NO",1
"22037",22037,1995,"Draft","Notre Dame","Phi",1
"22038",22038,1995,"Draft","Notre Dame","Pit",1
"22039",22039,1995,"Draft","Notre Dame","Rhe",1
"22040",22040,1995,"Draft","Notre Dame","Sco",1
"22041",22041,1995,"Draft","Notre Dame","SF",1
"22042",22042,1995,"Draft","Ohio State","Ari",1
"22043",22043,1995,"Draft","Ohio State","Atl",1
"22044",22044,1995,"Draft","Ohio State","Buf",1
"22045",22045,1995,"Draft","Ohio State","Cle",1
"22046",22046,1995,"Draft","Ohio State","Hou",1
"22047",22047,1995,"Draft","Ohio State","Ind",2
"22048",22048,1995,"Draft","Ohio State","Min",1
"22049",22049,1995,"Draft","Ohio State","NO",1
"22050",22050,1995,"Draft","Ohio State","Sea",1
"22051",22051,1995,"Draft","Ohio State","TB",1
"22052",22052,1995,"Draft","Oklahoma","Lon",1
"22053",22053,1995,"Draft","Oklahoma State","Ari",1
"22054",22054,1995,"Draft","Oregon","Car",2
"22055",22055,1995,"Draft","Oregon","Fra",1
"22056",22056,1995,"Draft","Oregon","NO",1
"22057",22057,1995,"Draft","Oregon","SF",1
"22058",22058,1995,"Draft","Oregon","Was",1
"22059",22059,1995,"Draft","Pacific","GB",1
"22060",22060,1995,"Draft","Penn State","Car",1
"22061",22061,1995,"Draft","Penn State","Cle",1
"22062",22062,1995,"Draft","Penn State","Min",1
"22063",22063,1995,"Draft","Penn State","NYJ",1
"22064",22064,1995,"Draft","Pittsburgh","Buf",3
"22065",22065,1995,"Draft","Pittsburgh","Dal",1
"22066",22066,1995,"Draft","Pittsburgh","Fra",1
"22067",22067,1995,"Draft","Pittsburgh","NE",1
"22068",22068,1995,"Draft","Pittsburgh","NYJ",1
"22069",22069,1995,"Draft","Pittsburgh","Sco",1
"22070",22070,1995,"Draft","Portland State","Buf",1
"22071",22071,1995,"Draft","Portland State","TB",1
"22072",22072,1995,"Draft","Presbyterian","Sco",1
"22073",22073,1995,"Draft","Purdue","Mia",1
"22074",22074,1995,"Draft","Rice","Ams",1
"22075",22075,1995,"Draft","Richmond","Sea",1
"22076",22076,1995,"Draft","Rutgers","Bar",1
"22077",22077,1995,"Draft","Rutgers","Fra",1
"22078",22078,1995,"Draft","Rutgers","NE",1
"22079",22079,1995,"Draft","Sacramento State","Fra",1
"22080",22080,1995,"Draft","San Diego State","Ams",1
"22081",22081,1995,"Draft","San Diego State","Fra",1
"22082",22082,1995,"Draft","San Diego State","NYG",1
"22083",22083,1995,"Draft","San Diego State","Rhe",1
"22084",22084,1995,"Draft","San Diego State","Sco",1
"22085",22085,1995,"Draft","Savannah State","Ams",1
"22086",22086,1995,"Draft","Simon Fraser","Rhe",1
"22087",22087,1995,"Draft","South Carolina","Buf",1
"22088",22088,1995,"Draft","South Carolina","Car",1
"22089",22089,1995,"Draft","South Carolina","Oak",1
"22090",22090,1995,"Draft","South Carolina State","Hou",1
"22091",22091,1995,"Draft","South Dakota State","GB",1
"22092",22092,1995,"Draft","Southeast Oklahoma State","Cle",1
"22093",22093,1995,"Draft","Southern","GB",1
"22094",22094,1995,"Draft","Southern","Sco",2
"22095",22095,1995,"Draft","Southern California","GB",1
"22096",22096,1995,"Draft","Southern California","Jax",2
"22097",22097,1995,"Draft","Southern California","Lon",3
"22098",22098,1995,"Draft","Southern California","Mia",1
"22099",22099,1995,"Draft","Southern California","Oak",1
"22100",22100,1995,"Draft","Southern California","Sco",1
"22101",22101,1995,"Draft","Southern Illinois","Rhe",1
"22102",22102,1995,"Draft","Southern Methodist","Bar",1
"22103",22103,1995,"Draft","Southern Mississippi","KC",1
"22104",22104,1995,"Draft","Southwest Minnesota","Lon",1
"22105",22105,1995,"Draft","Southwestern Louisiana","Min",1
"22106",22106,1995,"Draft","Stanford","Buf",2
"22107",22107,1995,"Draft","Stanford","Min",1
"22108",22108,1995,"Draft","Stanford","Rhe",1
"22109",22109,1995,"Draft","Stephen F. Austin","SD",1
"22110",22110,1995,"Draft","Strathclyde","Sco",1
"22111",22111,1995,"Draft","Syracuse","Ari",1
"22112",22112,1995,"Draft","Syracuse","Bar",1
"22113",22113,1995,"Draft","Syracuse","Chi",2
"22114",22114,1995,"Draft","Syracuse","Cin",1
"22115",22115,1995,"Draft","Syracuse","Lon",1
"22116",22116,1995,"Draft","Syracuse","Mia",1
"22117",22117,1995,"Draft","Syracuse","NE",1
"22118",22118,1995,"Draft","Syracuse","NYJ",1
"22119",22119,1995,"Draft","Syracuse","Sco",1
"22120",22120,1995,"Draft","Syracuse","SD",1
"22121",22121,1995,"Draft","Temple","Sco",1
"22122",22122,1995,"Draft","Tennessee","Ari",1
"22123",22123,1995,"Draft","Tennessee","Atl",1
"22124",22124,1995,"Draft","Tennessee","Bar",1
"22125",22125,1995,"Draft","Tennessee","Jax",1
"22126",22126,1995,"Draft","Tennessee","Lon",1
"22127",22127,1995,"Draft","Tennessee","NYG",1
"22128",22128,1995,"Draft","Tennessee","Phi",1
"22129",22129,1995,"Draft","Tennessee","Rhe",1
"22130",22130,1995,"Draft","Tennessee","SD",1
"22131",22131,1995,"Draft","Tennessee-Chattanooga","TB",1
"22132",22132,1995,"Draft","Texas","Bar",1
"22133",22133,1995,"Draft","Texas","Car",1
"22134",22134,1995,"Draft","Texas","Stl",1
"22135",22135,1995,"Draft","Texas A&I","Bar",1
"22136",22136,1995,"Draft","Texas A&M","Bar",1
"22137",22137,1995,"Draft","Texas A&M","Det",1
"22138",22138,1995,"Draft","Texas A&M","Fra",1
"22139",22139,1995,"Draft","Texas A&M","Hou",1
"22140",22140,1995,"Draft","Texas A&M","Ind",1
"22141",22141,1995,"Draft","Texas A&M","Mia",1
"22142",22142,1995,"Draft","Texas A&M","Rhe",1
"22143",22143,1995,"Draft","Texas A&M-Kingsville","Stl",1
"22144",22144,1995,"Draft","Texas Christian","Buf",1
"22145",22145,1995,"Draft","Texas Christian","Oak",1
"22146",22146,1995,"Draft","Texas Southern","Dal",1
"22147",22147,1995,"Draft","Texas Southern","Fra",1
"22148",22148,1995,"Draft","Texas Southern","NE",1
"22149",22149,1995,"Draft","Texas Southern","Phi",1
"22150",22150,1995,"Draft","Texas Southern","Sco",1
"22151",22151,1995,"Draft","Toledo","Atl",1
"22152",22152,1995,"Draft","Toledo","NO",1
"22153",22153,1995,"Draft","Trinity Valley CC (TX)","Dal",1
"22154",22154,1995,"Draft","Tulane","Dal",1
"22155",22155,1995,"Draft","UCLA","NE",1
"22156",22156,1995,"Draft","UCLA","NYJ",1
"22157",22157,1995,"Draft","UCLA","SF",2
"22158",22158,1995,"Draft","Utah","Ams",1
"22159",22159,1995,"Draft","Utah","Cin",1
"22160",22160,1995,"Draft","Utah","Det",1
"22161",22161,1995,"Draft","Utah","Jax",2
"22162",22162,1995,"Draft","Utah State","Cle",1
"22163",22163,1995,"Draft","Utah State","Rhe",1
"22164",22164,1995,"Draft","Utah State","Sco",1
"22165",22165,1995,"Draft","Valdosta State","Dal",1
